date,store,product,sales,price
2024-08-30,Store_1,Product_A,21,434.4
2024-08-31,Store_1,Product_A,33,262.12
2024-09-01,Store_1,Product_A,28,340.74
2024-09-02,Store_1,Product_A,21,305.05
2024-09-03,Store_1,Product_A,30,265.21
2024-09-04,Store_1,Product_A,25,138.96
2024-09-05,Store_1,Product_A,23,262.01
2024-09-06,Store_1,Product_A,30,365.05
2024-09-07,Store_1,Product_A,36,138.1
2024-09-08,Store_1,Product_A,27,259.62
2024-09-09,Store_1,Product_A,29,443.19
2024-09-10,Store_1,Product_A,26,339.49
2024-09-11,Store_1,Product_A,25,258.66
2024-09-12,Store_1,Product_A,23,453.48
2024-09-13,Store_1,Product_A,23,276.81
2024-09-14,Store_1,Product_A,29,367.76
2024-09-15,Store_1,Product_A,25,158.3
2024-09-16,Store_1,Product_A,32,479.43
2024-09-17,Store_1,Product_A,22,201.01
2024-09-18,Store_1,Product_A,22,342.22
2024-09-19,Store_1,Product_A,21,242.69
2024-09-20,Store_1,Product_A,30,382.15
2024-09-21,Store_1,Product_A,31,278.55
2024-09-22,Store_1,Product_A,31,315.96
2024-09-23,Store_1,Product_A,29,113.68
2024-09-24,Store_1,Product_A,22,172.0
2024-09-25,Store_1,Product_A,27,135.42
2024-09-26,Store_1,Product_A,26,375.28
2024-09-27,Store_1,Product_A,23,258.95
2024-09-28,Store_1,Product_A,36,106.95
2024-09-29,Store_1,Product_A,30,229.25
2024-09-30,Store_1,Product_A,26,201.69
2024-10-01,Store_1,Product_A,42,308.69
2024-10-02,Store_1,Product_A,42,150.3
2024-10-03,Store_1,Product_A,34,153.09
2024-10-04,Store_1,Product_A,38,175.34
2024-10-05,Store_1,Product_A,47,392.33
2024-10-06,Store_1,Product_A,44,485.34
2024-10-07,Store_1,Product_A,39,202.12
2024-10-08,Store_1,Product_A,40,197.66
2024-10-09,Store_1,Product_A,40,432.35
2024-10-10,Store_1,Product_A,42,145.24
2024-10-11,Store_1,Product_A,42,418.2
2024-10-12,Store_1,Product_A,46,476.35
2024-10-13,Store_1,Product_A,48,430.74
2024-10-14,Store_1,Product_A,43,239.43
2024-10-15,Store_1,Product_A,46,163.71
2024-10-16,Store_1,Product_A,36,446.58
2024-10-17,Store_1,Product_A,43,497.33
2024-10-18,Store_1,Product_A,39,215.47
2024-10-19,Store_1,Product_A,46,143.64
2024-10-20,Store_1,Product_A,49,470.27
2024-10-21,Store_1,Product_A,43,275.27
2024-10-22,Store_1,Product_A,43,250.27
2024-10-23,Store_1,Product_A,39,218.75
2024-10-24,Store_1,Product_A,36,352.08
2024-10-25,Store_1,Product_A,44,343.93
2024-10-26,Store_1,Product_A,39,319.4
2024-10-27,Store_1,Product_A,49,338.59
2024-10-28,Store_1,Product_A,34,105.87
2024-10-29,Store_1,Product_A,46,334.82
2024-10-30,Store_1,Product_A,42,403.74
2024-10-31,Store_1,Product_A,37,300.18
2024-11-01,Store_1,Product_A,42,438.87
2024-11-02,Store_1,Product_A,46,465.69
2024-11-03,Store_1,Product_A,46,198.43
2024-11-04,Store_1,Product_A,37,290.68
2024-11-05,Store_1,Product_A,44,398.75
2024-11-06,Store_1,Product_A,34,386.2
2024-11-07,Store_1,Product_A,44,272.34
2024-11-08,Store_1,Product_A,41,458.69
2024-11-09,Store_1,Product_A,42,178.86
2024-11-10,Store_1,Product_A,50,291.67
2024-11-11,Store_1,Product_A,39,346.94
2024-11-12,Store_1,Product_A,39,309.23
2024-11-13,Store_1,Product_A,42,312.9
2024-11-14,Store_1,Product_A,41,332.37
2024-11-15,Store_1,Product_A,41,259.96
2024-11-16,Store_1,Product_A,44,490.69
2024-11-17,Store_1,Product_A,46,149.29
2024-11-18,Store_1,Product_A,44,443.77
2024-11-19,Store_1,Product_A,39,218.11
2024-11-20,Store_1,Product_A,42,417.36
2024-11-21,Store_1,Product_A,38,426.3
2024-11-22,Store_1,Product_A,40,249.4
2024-11-23,Store_1,Product_A,42,101.03
2024-11-24,Store_1,Product_A,46,355.19
2024-11-25,Store_1,Product_A,48,417.5
2024-11-26,Store_1,Product_A,42,358.64
2024-11-27,Store_1,Product_A,39,462.36
2024-11-28,Store_1,Product_A,37,407.98
2024-11-29,Store_1,Product_A,36,220.82
2024-11-30,Store_1,Product_A,47,392.78
2024-12-01,Store_1,Product_A,47,423.81
2024-12-02,Store_1,Product_A,43,406.66
2024-12-03,Store_1,Product_A,40,161.19
2024-12-04,Store_1,Product_A,37,194.09
2024-12-05,Store_1,Product_A,40,314.14
2024-12-06,Store_1,Product_A,44,171.38
2024-12-07,Store_1,Product_A,42,182.47
2024-12-08,Store_1,Product_A,43,355.18
2024-12-09,Store_1,Product_A,43,123.38
2024-12-10,Store_1,Product_A,36,156.71
2024-12-11,Store_1,Product_A,43,370.34
2024-12-12,Store_1,Product_A,36,277.09
2024-12-13,Store_1,Product_A,46,106.33
2024-12-14,Store_1,Product_A,44,236.44
2024-12-15,Store_1,Product_A,47,234.89
2024-12-16,Store_1,Product_A,44,462.21
2024-12-17,Store_1,Product_A,38,358.12
2024-12-18,Store_1,Product_A,43,338.3
2024-12-19,Store_1,Product_A,35,237.42
2024-12-20,Store_1,Product_A,37,346.86
2024-12-21,Store_1,Product_A,49,367.84
2024-12-22,Store_1,Product_A,45,127.97
2024-12-23,Store_1,Product_A,36,337.12
2024-12-24,Store_1,Product_A,43,372.05
2024-12-25,Store_1,Product_A,40,176.13
2024-12-26,Store_1,Product_A,36,120.94
2024-12-27,Store_1,Product_A,36,498.19
2024-12-28,Store_1,Product_A,42,278.54
2024-12-29,Store_1,Product_A,48,135.51
2024-12-30,Store_1,Product_A,35,484.67
2024-12-31,Store_1,Product_A,44,168.19
2023-01-01,Store_1,Product_B,36,138.67
2023-01-02,Store_1,Product_B,33,239.03
2023-01-03,Store_1,Product_B,28,365.96
2023-01-04,Store_1,Product_B,27,160.97
2023-01-05,Store_1,Product_B,24,496.99
2023-01-06,Store_1,Product_B,29,436.81
2023-01-07,Store_1,Product_B,36,308.38
2023-01-08,Store_1,Product_B,31,402.11
2023-01-09,Store_1,Product_B,29,151.09
2023-01-10,Store_1,Product_B,30,383.5
2023-01-11,Store_1,Product_B,30,114.46
2023-01-12,Store_1,Product_B,25,244.05
2023-01-13,Store_1,Product_B,26,135.06
2023-01-14,Store_1,Product_B,34,222.21
2023-01-15,Store_1,Product_B,36,258.79
2023-01-16,Store_1,Product_B,35,306.27
2023-01-17,Store_1,Product_B,25,467.76
2023-01-18,Store_1,Product_B,29,440.57
2023-01-19,Store_1,Product_B,28,183.4
2023-01-20,Store_1,Product_B,27,451.19
2023-01-21,Store_1,Product_B,37,447.22
2023-01-22,Store_1,Product_B,35,221.87
2023-01-23,Store_1,Product_B,30,132.37
2023-01-24,Store_1,Product_B,25,377.98
2023-01-25,Store_1,Product_B,27,238.44
2023-01-26,Store_1,Product_B,29,428.99
2023-01-27,Store_1,Product_B,29,153.01
2023-01-28,Store_1,Product_B,41,405.92
2023-01-29,Store_1,Product_B,33,169.94
2023-01-30,Store_1,Product_B,21,158.55
2023-01-31,Store_1,Product_B,29,247.01
2023-02-01,Store_1,Product_B,30,273.0
2023-02-02,Store_1,Product_B,29,224.73
2023-02-03,Store_1,Product_B,20,142.27
2023-02-04,Store_1,Product_B,34,356.33
2023-02-05,Store_1,Product_B,35,360.08
2023-02-06,Store_1,Product_B,25,160.81
2023-02-07,Store_1,Product_B,26,497.95
2023-02-08,Store_1,Product_B,28,123.11
2023-02-09,Store_1,Product_B,27,148.55
2023-02-10,Store_1,Product_B,27,221.31
2023-02-11,Store_1,Product_B,34,124.92
2023-02-12,Store_1,Product_B,32,303.77
2023-02-13,Store_1,Product_B,24,349.56
2023-02-14,Store_1,Product_B,31,310.82
2023-02-15,Store_1,Product_B,25,454.64
2023-02-16,Store_1,Product_B,28,279.91
2023-02-17,Store_1,Product_B,27,265.65
2023-02-18,Store_1,Product_B,30,431.02
2023-02-19,Store_1,Product_B,36,104.41
2023-02-20,Store_1,Product_B,31,266.46
2023-02-21,Store_1,Product_B,27,203.93
2023-02-22,Store_1,Product_B,28,404.12
2023-02-23,Store_1,Product_B,29,186.08
2023-02-24,Store_1,Product_B,25,104.85
2023-02-25,Store_1,Product_B,31,319.18
2023-02-26,Store_1,Product_B,33,281.75
2023-02-27,Store_1,Product_B,25,229.87
2023-02-28,Store_1,Product_B,28,394.94
2023-03-01,Store_1,Product_B,22,257.79
2023-03-02,Store_1,Product_B,27,283.78
2023-03-03,Store_1,Product_B,29,482.13
2023-03-04,Store_1,Product_B,34,414.76
2023-03-05,Store_1,Product_B,37,275.04
2023-03-06,Store_1,Product_B,25,201.87
2023-03-07,Store_1,Product_B,28,354.88
2023-03-08,Store_1,Product_B,31,363.74
2023-03-09,Store_1,Product_B,29,345.57
2023-03-10,Store_1,Product_B,31,126.66
2023-03-11,Store_1,Product_B,30,394.97
2023-03-12,Store_1,Product_B,34,304.89
2023-03-13,Store_1,Product_B,28,133.92
2023-03-14,Store_1,Product_B,29,386.53
2023-03-15,Store_1,Product_B,26,218.61
2023-03-16,Store_1,Product_B,32,239.88
2023-03-17,Store_1,Product_B,31,174.08
2023-03-18,Store_1,Product_B,37,169.64
2023-03-19,Store_1,Product_B,34,405.75
2023-03-20,Store_1,Product_B,26,206.02
2023-03-21,Store_1,Product_B,30,252.78
2023-03-22,Store_1,Product_B,32,182.27
2023-03-23,Store_1,Product_B,29,409.85
2023-03-24,Store_1,Product_B,26,357.56
2023-03-25,Store_1,Product_B,32,487.4
2023-03-26,Store_1,Product_B,34,419.49
2023-03-27,Store_1,Product_B,33,399.23
2023-03-28,Store_1,Product_B,34,424.71
2023-03-29,Store_1,Product_B,26,235.31
2023-03-30,Store_1,Product_B,30,471.23
2023-03-31,Store_1,Product_B,27,272.83
2023-04-01,Store_1,Product_B,30,275.76
2023-04-02,Store_1,Product_B,35,196.28
2023-04-03,Store_1,Product_B,29,148.6
2023-04-04,Store_1,Product_B,29,358.32
2023-04-05,Store_1,Product_B,28,214.36
2023-04-06,Store_1,Product_B,29,438.61
2023-04-07,Store_1,Product_B,29,467.57
2023-04-08,Store_1,Product_B,36,284.22
2023-04-09,Store_1,Product_B,31,436.8
2023-04-10,Store_1,Product_B,31,362.46
2023-04-11,Store_1,Product_B,31,170.97
2023-04-12,Store_1,Product_B,29,474.96
2023-04-13,Store_1,Product_B,29,117.27
2023-04-14,Store_1,Product_B,28,390.39
2023-04-15,Store_1,Product_B,33,427.11
2023-04-16,Store_1,Product_B,34,436.28
2023-04-17,Store_1,Product_B,24,393.12
2023-04-18,Store_1,Product_B,35,303.34
2023-04-19,Store_1,Product_B,32,219.02
2023-04-20,Store_1,Product_B,34,449.33
2023-04-21,Store_1,Product_B,30,354.52
2023-04-22,Store_1,Product_B,32,284.62
2023-04-23,Store_1,Product_B,35,103.73
2023-04-24,Store_1,Product_B,31,496.72
2023-04-25,Store_1,Product_B,26,139.67
2023-04-26,Store_1,Product_B,32,181.61
2023-04-27,Store_1,Product_B,27,322.03
2023-04-28,Store_1,Product_B,31,175.21
2023-04-29,Store_1,Product_B,38,242.15
2023-04-30,Store_1,Product_B,34,102.09
2023-05-01,Store_1,Product_B,33,404.4
2023-05-02,Store_1,Product_B,24,159.56
2023-05-03,Store_1,Product_B,25,222.24
2023-05-04,Store_1,Product_B,26,388.83
2023-05-05,Store_1,Product_B,22,454.48
2023-05-06,Store_1,Product_B,28,265.05
2023-05-07,Store_1,Product_B,38,378.25
2023-05-08,Store_1,Product_B,32,137.2
2023-05-09,Store_1,Product_B,27,335.28
2023-05-10,Store_1,Product_B,35,125.94
2023-05-11,Store_1,Product_B,28,331.99
2023-05-12,Store_1,Product_B,34,341.4
2023-05-13,Store_1,Product_B,39,370.59
2023-05-14,Store_1,Product_B,32,430.02
2023-05-15,Store_1,Product_B,31,299.3
2023-05-16,Store_1,Product_B,32,383.07
2023-05-17,Store_1,Product_B,27,415.45
2023-05-18,Store_1,Product_B,20,158.98
2023-05-19,Store_1,Product_B,31,231.28
2023-05-20,Store_1,Product_B,31,188.24
2023-05-21,Store_1,Product_B,33,339.29
2023-05-22,Store_1,Product_B,29,268.5
2023-05-23,Store_1,Product_B,30,354.47
2023-05-24,Store_1,Product_B,27,263.96
2023-05-25,Store_1,Product_B,29,435.92
2023-05-26,Store_1,Product_B,32,335.11
2023-05-27,Store_1,Product_B,28,173.79
2023-05-28,Store_1,Product_B,29,110.48
2023-05-29,Store_1,Product_B,25,109.68
2023-05-30,Store_1,Product_B,27,307.23
2023-05-31,Store_1,Product_B,31,219.49
2023-06-01,Store_1,Product_B,32,436.77
2023-06-02,Store_1,Product_B,28,174.44
2023-06-03,Store_1,Product_B,33,293.19
2023-06-04,Store_1,Product_B,38,153.39
2023-06-05,Store_1,Product_B,29,298.58
2023-06-06,Store_1,Product_B,27,274.74
2023-06-07,Store_1,Product_B,31,163.56
2023-06-08,Store_1,Product_B,31,344.09
2023-06-09,Store_1,Product_B,30,362.78
2023-06-10,Store_1,Product_B,32,482.65
2023-06-11,Store_1,Product_B,31,198.79
2023-06-12,Store_1,Product_B,26,462.5
2023-06-13,Store_1,Product_B,26,403.76
2023-06-14,Store_1,Product_B,26,279.9
2023-06-15,Store_1,Product_B,27,125.06
2023-06-16,Store_1,Product_B,28,462.57
2023-06-17,Store_1,Product_B,34,264.44
2023-06-18,Store_1,Product_B,30,238.94
2023-06-19,Store_1,Product_B,29,324.07
2023-06-20,Store_1,Product_B,29,474.73
2023-06-21,Store_1,Product_B,28,204.06
2023-06-22,Store_1,Product_B,27,392.33
2023-06-23,Store_1,Product_B,25,326.13
2023-06-24,Store_1,Product_B,35,285.57
2023-06-25,Store_1,Product_B,34,239.8
2023-06-26,Store_1,Product_B,30,145.64
2023-06-27,Store_1,Product_B,27,200.39
2023-06-28,Store_1,Product_B,27,440.25
2023-06-29,Store_1,Product_B,32,145.91
2023-06-30,Store_1,Product_B,36,444.06
2023-07-01,Store_1,Product_B,33,383.13
2023-07-02,Store_1,Product_B,34,317.42
2023-07-03,Store_1,Product_B,28,293.88
2023-07-04,Store_1,Product_B,26,166.31
2023-07-05,Store_1,Product_B,27,264.71
2023-07-06,Store_1,Product_B,35,360.39
2023-07-07,Store_1,Product_B,26,305.0
2023-07-08,Store_1,Product_B,34,422.56
2023-07-09,Store_1,Product_B,32,414.51
2023-07-10,Store_1,Product_B,28,180.55
2023-07-11,Store_1,Product_B,26,232.09
2023-07-12,Store_1,Product_B,27,402.7
2023-07-13,Store_1,Product_B,24,451.13
2023-07-14,Store_1,Product_B,29,451.83
2023-07-15,Store_1,Product_B,32,280.5
2023-07-16,Store_1,Product_B,35,494.0
2023-07-17,Store_1,Product_B,28,463.69
2023-07-18,Store_1,Product_B,26,315.48
2023-07-19,Store_1,Product_B,26,362.71
2023-07-20,Store_1,Product_B,28,428.84
2023-07-21,Store_1,Product_B,32,485.79
2023-07-22,Store_1,Product_B,32,181.51
2023-07-23,Store_1,Product_B,28,417.14
2023-07-24,Store_1,Product_B,29,331.04
2023-07-25,Store_1,Product_B,32,258.39
2023-07-26,Store_1,Product_B,30,466.04
2023-07-27,Store_1,Product_B,25,378.36
2023-07-28,Store_1,Product_B,29,417.3
2023-07-29,Store_1,Product_B,36,462.46
2023-07-30,Store_1,Product_B,32,210.76
2023-07-31,Store_1,Product_B,27,457.6
2023-08-01,Store_1,Product_B,27,361.72
2023-08-02,Store_1,Product_B,28,346.12
2023-08-03,Store_1,Product_B,25,133.39
2023-08-04,Store_1,Product_B,29,302.08
2023-08-05,Store_1,Product_B,34,486.85
2023-08-06,Store_1,Product_B,34,367.17
2023-08-07,Store_1,Product_B,28,353.87
2023-08-08,Store_1,Product_B,25,105.04
2023-08-09,Store_1,Product_B,28,323.9
2023-08-10,Store_1,Product_B,34,456.1
2023-08-11,Store_1,Product_B,29,131.76
2023-08-12,Store_1,Product_B,31,443.27
2023-08-13,Store_1,Product_B,35,427.63
2023-08-14,Store_1,Product_B,34,225.74
2023-08-15,Store_1,Product_B,30,288.47
2023-08-16,Store_1,Product_B,28,243.12
2023-08-17,Store_1,Product_B,32,297.68
2023-08-18,Store_1,Product_B,27,169.5
2023-08-19,Store_1,Product_B,36,384.81
2023-08-20,Store_1,Product_B,32,239.18
2023-08-21,Store_1,Product_B,27,280.14
2023-08-22,Store_1,Product_B,31,348.37
2023-08-23,Store_1,Product_B,32,240.95
2023-08-24,Store_1,Product_B,28,491.64
2023-08-25,Store_1,Product_B,32,353.66
2023-08-26,Store_1,Product_B,35,230.04
2023-08-27,Store_1,Product_B,31,374.53
2023-08-28,Store_1,Product_B,27,434.82
2023-08-29,Store_1,Product_B,30,211.71
2023-08-30,Store_1,Product_B,33,305.06
2023-08-31,Store_1,Product_B,32,222.12
2023-09-01,Store_1,Product_B,32,475.32
2023-09-02,Store_1,Product_B,30,448.48
2023-09-03,Store_1,Product_B,36,365.99
2023-09-04,Store_1,Product_B,31,204.11
2023-09-05,Store_1,Product_B,29,324.18
2023-09-06,Store_1,Product_B,30,144.4
2023-09-07,Store_1,Product_B,23,445.83
2023-09-08,Store_1,Product_B,22,318.66
2023-09-09,Store_1,Product_B,34,144.29
2023-09-10,Store_1,Product_B,33,269.02
2023-09-11,Store_1,Product_B,28,443.34
2023-09-12,Store_1,Product_B,30,216.89
2023-09-13,Store_1,Product_B,29,421.96
2023-09-14,Store_1,Product_B,29,107.2
2023-09-15,Store_1,Product_B,31,212.61
2023-09-16,Store_1,Product_B,32,449.1
2023-09-17,Store_1,Product_B,35,316.28
2023-09-18,Store_1,Product_B,27,138.61
2023-09-19,Store_1,Product_B,23,339.34
2023-09-20,Store_1,Product_B,28,218.9
2023-09-21,Store_1,Product_B,32,119.26
2023-09-22,Store_1,Product_B,26,461.16
2023-09-23,Store_1,Product_B,35,337.29
2023-09-24,Store_1,Product_B,36,456.92
2023-09-25,Store_1,Product_B,31,113.87
2023-09-26,Store_1,Product_B,27,333.12
2023-09-27,Store_1,Product_B,26,432.55
2023-09-28,Store_1,Product_B,29,339.59
2023-09-29,Store_1,Product_B,29,431.71
2023-09-30,Store_1,Product_B,35,451.59
2023-10-01,Store_1,Product_B,50,272.17
2023-10-02,Store_1,Product_B,52,226.78
2023-10-03,Store_1,Product_B,48,340.77
2023-10-04,Store_1,Product_B,42,457.01
2023-10-05,Store_1,Product_B,50,352.52
2023-10-06,Store_1,Product_B,40,336.68
2023-10-07,Store_1,Product_B,45,304.95
2023-10-08,Store_1,Product_B,51,141.69
2023-10-09,Store_1,Product_B,43,360.89
2023-10-10,Store_1,Product_B,36,480.21
2023-10-11,Store_1,Product_B,48,302.51
2023-10-12,Store_1,Product_B,45,353.64
2023-10-13,Store_1,Product_B,43,244.74
2023-10-14,Store_1,Product_B,48,289.0
2023-10-15,Store_1,Product_B,48,178.44
2023-10-16,Store_1,Product_B,37,344.31
2023-10-17,Store_1,Product_B,41,306.63
2023-10-18,Store_1,Product_B,41,102.2
2023-10-19,Store_1,Product_B,47,328.82
2023-10-20,Store_1,Product_B,42,305.07
2023-10-21,Store_1,Product_B,50,258.81
2023-10-22,Store_1,Product_B,48,134.84
2023-10-23,Store_1,Product_B,41,238.09
2023-10-24,Store_1,Product_B,44,302.96
2023-10-25,Store_1,Product_B,43,380.9
2023-10-26,Store_1,Product_B,47,497.13
2023-10-27,Store_1,Product_B,42,257.83
2023-10-28,Store_1,Product_B,47,268.73
2023-10-29,Store_1,Product_B,51,385.61
2023-10-30,Store_1,Product_B,43,343.16
2023-10-31,Store_1,Product_B,46,482.02
2023-11-01,Store_1,Product_B,42,428.48
2023-11-02,Store_1,Product_B,44,374.64
2023-11-03,Store_1,Product_B,42,145.8
2023-11-04,Store_1,Product_B,46,247.62
2023-11-05,Store_1,Product_B,42,148.41
2023-11-06,Store_1,Product_B,48,128.4
2023-11-07,Store_1,Product_B,42,132.07
2023-11-08,Store_1,Product_B,45,367.43
2023-11-09,Store_1,Product_B,43,371.47
2023-11-10,Store_1,Product_B,47,104.05
2023-11-11,Store_1,Product_B,43,354.44
2023-11-12,Store_1,Product_B,49,449.48
2023-11-13,Store_1,Product_B,46,389.59
2023-11-14,Store_1,Product_B,44,156.85
2023-11-15,Store_1,Product_B,41,104.68
2023-11-16,Store_1,Product_B,38,294.4
2023-11-17,Store_1,Product_B,42,330.88
2023-11-18,Store_1,Product_B,43,391.67
2023-11-19,Store_1,Product_B,51,360.92
2023-11-20,Store_1,Product_B,45,271.97
2023-11-21,Store_1,Product_B,46,369.19
2023-11-22,Store_1,Product_B,41,415.59
2023-11-23,Store_1,Product_B,40,278.57
2023-11-24,Store_1,Product_B,45,443.02
2023-11-25,Store_1,Product_B,50,466.65
2023-11-26,Store_1,Product_B,43,332.88
2023-11-27,Store_1,Product_B,41,248.47
2023-11-28,Store_1,Product_B,48,375.36
2023-11-29,Store_1,Product_B,46,249.82
2023-11-30,Store_1,Product_B,43,157.04
2023-12-01,Store_1,Product_B,40,456.04
2023-12-02,Store_1,Product_B,46,110.18
2023-12-03,Store_1,Product_B,47,358.33
2023-12-04,Store_1,Product_B,39,128.68
2023-12-05,Store_1,Product_B,47,263.85
2023-12-06,Store_1,Product_B,47,342.31
2023-12-07,Store_1,Product_B,40,245.84
2023-12-08,Store_1,Product_B,49,156.22
2023-12-09,Store_1,Product_B,47,294.24
2023-12-10,Store_1,Product_B,49,485.61
2023-12-11,Store_1,Product_B,42,253.68
2023-12-12,Store_1,Product_B,40,109.34
2023-12-13,Store_1,Product_B,42,402.49
2023-12-14,Store_1,Product_B,38,460.03
2023-12-15,Store_1,Product_B,42,146.46
2023-12-16,Store_1,Product_B,48,455.36
2023-12-17,Store_1,Product_B,49,341.18
2023-12-18,Store_1,Product_B,39,236.15
2023-12-19,Store_1,Product_B,39,316.56
2023-12-20,Store_1,Product_B,44,316.68
2023-12-21,Store_1,Product_B,40,404.76
2023-12-22,Store_1,Product_B,43,220.93
2023-12-23,Store_1,Product_B,52,203.73
2023-12-24,Store_1,Product_B,45,486.57
2023-12-25,Store_1,Product_B,41,323.08
2023-12-26,Store_1,Product_B,46,155.68
2023-12-27,Store_1,Product_B,38,277.62
2023-12-28,Store_1,Product_B,43,260.71
2023-12-29,Store_1,Product_B,51,497.54
2023-12-30,Store_1,Product_B,49,327.75
2023-12-31,Store_1,Product_B,51,348.26
2024-01-01,Store_1,Product_B,27,115.78
2024-01-02,Store_1,Product_B,25,290.22
2024-01-03,Store_1,Product_B,24,485.61
2024-01-04,Store_1,Product_B,29,463.78
2024-01-05,Store_1,Product_B,29,447.99
2024-01-06,Store_1,Product_B,39,152.26
2024-01-07,Store_1,Product_B,32,417.68
2024-01-08,Store_1,Product_B,29,210.31
2024-01-09,Store_1,Product_B,28,492.39
2024-01-10,Store_1,Product_B,25,293.36
2024-01-11,Store_1,Product_B,29,250.13
2024-01-12,Store_1,Product_B,32,214.31
2024-01-13,Store_1,Product_B,35,254.62
2024-01-14,Store_1,Product_B,31,304.51
2024-01-15,Store_1,Product_B,37,446.23
2024-01-16,Store_1,Product_B,28,492.3
2024-01-17,Store_1,Product_B,32,405.81
2024-01-18,Store_1,Product_B,27,329.41
2024-01-19,Store_1,Product_B,32,457.24
2024-01-20,Store_1,Product_B,33,124.98
2024-01-21,Store_1,Product_B,33,304.17
2024-01-22,Store_1,Product_B,32,350.64
2024-01-23,Store_1,Product_B,34,389.08
2024-01-24,Store_1,Product_B,28,377.01
2024-01-25,Store_1,Product_B,27,243.49
2024-01-26,Store_1,Product_B,26,421.77
2024-01-27,Store_1,Product_B,31,482.98
2024-01-28,Store_1,Product_B,31,103.55
2024-01-29,Store_1,Product_B,27,105.73
2024-01-30,Store_1,Product_B,31,395.15
2024-01-31,Store_1,Product_B,30,157.14
2024-02-01,Store_1,Product_B,31,401.37
2024-02-02,Store_1,Product_B,31,406.45
2024-02-03,Store_1,Product_B,37,438.37
2024-02-04,Store_1,Product_B,31,295.05
2024-02-05,Store_1,Product_B,29,131.06
2024-02-06,Store_1,Product_B,24,126.4
2024-02-07,Store_1,Product_B,24,239.53
2024-02-08,Store_1,Product_B,29,479.08
2024-02-09,Store_1,Product_B,28,128.93
2024-02-10,Store_1,Product_B,34,219.83
2024-02-11,Store_1,Product_B,35,130.74
2024-02-12,Store_1,Product_B,33,382.83
2024-02-13,Store_1,Product_B,29,120.09
2024-02-14,Store_1,Product_B,28,218.12
2024-02-15,Store_1,Product_B,26,192.95
2024-02-16,Store_1,Product_B,31,471.69
2024-02-17,Store_1,Product_B,32,262.04
2024-02-18,Store_1,Product_B,33,290.57
2024-02-19,Store_1,Product_B,30,190.41
2024-02-20,Store_1,Product_B,29,341.4
2024-02-21,Store_1,Product_B,29,243.13
2024-02-22,Store_1,Product_B,26,455.46
2024-02-23,Store_1,Product_B,30,301.23
2024-02-24,Store_1,Product_B,40,349.91
2024-02-25,Store_1,Product_B,30,128.71
2024-02-26,Store_1,Product_B,25,385.58
2024-02-27,Store_1,Product_B,31,429.01
2024-02-28,Store_1,Product_B,29,308.07
2024-02-29,Store_1,Product_B,33,157.15
2024-03-01,Store_1,Product_B,26,298.68
2024-03-02,Store_1,Product_B,36,213.71
2024-03-03,Store_1,Product_B,35,121.73
2024-03-04,Store_1,Product_B,26,399.46
2024-03-05,Store_1,Product_B,27,210.47
2024-03-06,Store_1,Product_B,29,382.79
2024-03-07,Store_1,Product_B,26,140.76
2024-03-08,Store_1,Product_B,32,244.09
2024-03-09,Store_1,Product_B,36,225.34
2024-03-10,Store_1,Product_B,32,415.57
2024-03-11,Store_1,Product_B,28,463.98
2024-03-12,Store_1,Product_B,31,250.93
2024-03-13,Store_1,Product_B,28,255.06
2024-03-14,Store_1,Product_B,34,353.08
2024-03-15,Store_1,Product_B,30,366.55
2024-03-16,Store_1,Product_B,31,486.42
2024-03-17,Store_1,Product_B,30,142.15
2024-03-18,Store_1,Product_B,32,412.73
2024-03-19,Store_1,Product_B,27,244.02
2024-03-20,Store_1,Product_B,29,482.72
2024-03-21,Store_1,Product_B,20,283.08
2024-03-22,Store_1,Product_B,29,183.55
2024-03-23,Store_1,Product_B,29,120.94
2024-03-24,Store_1,Product_B,29,407.03
2024-03-25,Store_1,Product_B,32,440.14
2024-03-26,Store_1,Product_B,28,184.8
2024-03-27,Store_1,Product_B,27,452.06
2024-03-28,Store_1,Product_B,35,186.3
2024-03-29,Store_1,Product_B,31,218.12
2024-03-30,Store_1,Product_B,38,154.64
2024-03-31,Store_1,Product_B,37,226.25
2024-04-01,Store_1,Product_B,31,357.93
2024-04-02,Store_1,Product_B,33,179.69
2024-04-03,Store_1,Product_B,26,456.09
2024-04-04,Store_1,Product_B,26,123.24
2024-04-05,Store_1,Product_B,24,144.6
2024-04-06,Store_1,Product_B,28,434.19
2024-04-07,Store_1,Product_B,34,105.88
2024-04-08,Store_1,Product_B,24,107.73
2024-04-09,Store_1,Product_B,25,149.75
2024-04-10,Store_1,Product_B,28,261.72
2024-04-11,Store_1,Product_B,21,312.38
2024-04-12,Store_1,Product_B,28,285.64
2024-04-13,Store_1,Product_B,34,485.4
2024-04-14,Store_1,Product_B,40,224.75
2024-04-15,Store_1,Product_B,29,409.6
2024-04-16,Store_1,Product_B,29,490.41
2024-04-17,Store_1,Product_B,33,150.22
2024-04-18,Store_1,Product_B,28,206.23
2024-04-19,Store_1,Product_B,29,107.02
2024-04-20,Store_1,Product_B,36,307.18
2024-04-21,Store_1,Product_B,31,239.24
2024-04-22,Store_1,Product_B,31,489.68
2024-04-23,Store_1,Product_B,24,438.82
2024-04-24,Store_1,Product_B,31,283.2
2024-04-25,Store_1,Product_B,31,259.2
2024-04-26,Store_1,Product_B,27,191.29
2024-04-27,Store_1,Product_B,33,198.64
2024-04-28,Store_1,Product_B,39,289.52
